Review,label,confidence
tidak membantu sama sekali buat login tidak bisa daftar pakai nomer handphone baru tidak bisa alasan nik sudah terpakai silakan login pakai nomer yang terdaftar sedangkan nomer yang terdaftar hilang sama handphone nya di apakah tidak ada fitur buat mengubah nomer baru,Negative,0.999792039
stuck di masukan nomor telepon uninstall lagi,Negative,0.99470973
ternyata otp harus via telepon kalau pilih via whattsapp tidak ada respon,Neutral,0.993325472
bisa untuk seluruh indonesia kah,Positive,0.718733847
rekomendet,Positive,0.995142698
sangat baik,Positive,0.999616623
mudah cepat dan murahpertahankan aplikasi nya polisi biar memudahkan,Positive,0.968034446
kendala masih sama saja di otp yang error terus meminta bantuan support ke whatsapp jawabannya juga begitu begitu saja kalau aplikasi masih banyak masalah iya jangan di launch percuma tidak bisa melayani masyarakat dengan baik masa kalah sama layanan swasta,Negative,0.999871731
permisi ini aplikasi nya kalau buat sim baru masih dalam perkembangan ya rencana saya mau buat sim baru dari aplikasi ini,Neutral,0.999207437
mohon petunjuk buat buat sim c terima kasih,Neutral,0.999599278
untuk verifikasi emailnya tidak sesuai bagaimana cara mengverifikasi email yang benar,Negative,0.999660373
sudah di hari ke 6 status masih tetap on pra collecting tolong bantuannya bagaimana ya teman pembayaran sudah aku lakukan full lunas belum ada tanda untuk dikirim,Neutral,0.896338403
kenapa tidak bisa tambahkan email iya,Neutral,0.991591215
mau masuk ke aplikasi lagi tidak bisa nomer telepon sudah saya masukan tapi otp tidak ada,Negative,0.968673825
pada saat melengkapi data kenapa email saya tidak bisa disimpan dan dibawahnya tertulis tidak sesuai mohon bantuannya,Neutral,0.979422271
halo min apakah sudah bisa untuk pembuatan sim baru,Neutral,0.999674201
sementara bintang 1 dulu kalau ada tggapan dan ada solusi aku tambah lagi sudah bintangnya kd ceritanya aku udah dptar digital sim dan udah diverifikasi pas ganti handphone mau login lagi eh harus verifikasi ulang pas mencoba ternyata gagal dua kalinya gagal lagi lagi lagi dan lagi mau live chat rekan syangnya layanan tersebut belum trsedia mohon ditanggapi min,Negative,0.999587595
bagus banget sudah isi semua tapi kok gagal mendapatkan data mulu ya hmmm bisa dibantu,Negative,0.80597192
kenapa saya selalu gagal verifikasi elektonik kartu tanda penduduk,Neutral,0.99809891
selamat malam saya mau tanya perpanjangan sim saya transaksi ditolak pas pembayaran 107501 tapi keterangan sim proses sudah 20 persenapakah itu dilanjutkan atau harus daftar ulangterima kasih,Neutral,0.999750674
saya mau tanya saya melakukan kesalahan memasukkan alamat email ketika daftar eppsi nik saya sudah terlanjur terdafatar di alamat email yang salah tersebut saya tidak tahu reset nya karena tidak ada menu ataupun kontak yang dapat dihubungi mohon solusinya,Neutral,0.998306036
suruh hubungi lantas terdekat jadi tidak membantu sama sekali,Neutral,0.647106171
saya mengalami masalah ketika ingin melakukan pembayaran tapi app stuck tidak muncul nomor virtual rekening mohon di bantu sudah ke polresta padang tapi tidak ada info malah di suruh whatsapp atau email saja,Negative,0.999511123
tolong bagaimana inisaya sudah coba tahap rekening pengembaliantapi dari 1 minggu yang lalu saya terus mencoba tapi tetap saja puter puter terus di bagian cek rekening dan tidak bisa melanjutkan ke tahap selanjutnyatolong solusinya,Neutral,0.992027581
kok tidak support bsibank syariat indonesia,Negative,0.999846697
sesuai jadwal,Positive,0.999569714
daftar tes eppsi kok nik gagal ters ya min padahal yang daftar kesehatan berhasil,Negative,0.998870909
makin keren kepolisian republik indonesia,Positive,0.999681592
terima kasih mulai perpanjang online selasa hari kamis siang sim sudah diterima sangat memudahkan sekali,Positive,0.999643564
aplikasi yang sangat membantu sekali husus nya buat saya yang tidak punya banyal waktu luang untuk mengurus simpengurusan nya juga cepat dan gampang sekali,Positive,0.999604046
mantaafffff,Neutral,0.986947894
bantu jawab dong kenapa tidak bisa verifikasi kartu tanda penduduk yagagal terus setelah melakukan foto dlayar dengan panduan,Neutral,0.979028761
pas cek rekening lama banget tidak bisa lanjut sampai aku ulangi berkali kali tetap tidak bisa,Negative,0.999771297
tolong dijawab segera ini kenapa menu nya staf di pilih satpas sudah saya pembaruan aplikasinya tapi tetap tidak bisa tolong,Neutral,0.998443305
mau buka sim baru tapi selalu muncul layanan tidak tersedia itu kenapa ya,Negative,0.998924792
kasih bintang 2 dulu karena tidak bisa buat sim secara online,Neutral,0.995415688
mau buat sim kok tidak bisa selalu masih dalam pengembangan,Negative,0.999629617
aplikasi bagus sayang dikota malang saat ini belum di layani saat datang untuk cek klinik polresta kota malang ditolak dengan alasan pembuatanperpanjangan sim saat ini hanya bisa manual,Positive,0.93720448
belum bisa dipakai untuk buat sim baru,Neutral,0.998951316
admin ketika dibagian pengirimanpengambilan saya pilih pos indonesia tapi ketika sudah mengisi kode pos dan mau mengisi jenis pengiriman tidak bisa dipilih sehingga saya tidak bisa melanjutkan ke menu konfirmasi data,Neutral,0.998992741
aplikasi tolol verifikasi tidak bisa bisa,Negative,0.999558628
mau verifikasi nomor handphone saja kg bisa²,Neutral,0.995628953
kurang selektif,Negative,0.999834776
sudah berkali kali coba memasukkan kode otp tapi tidak bisa2ini kayak tidak berfungsi aplikasinya,Negative,0.969632864
otp di masukan kok notifikasi nya is not match kenapa ya,Neutral,0.990318775
s7 dengan ada iya aplikasi ini biar tidak ada calo2 lagi,Neutral,0.99831593
saya sudah memilih pengiriman melalui pos tapi setelah mengisi data pengiriman saya tidak bisa memilih jenis pengiriman yang disediakan pos indonesia yang tertulis data tidak ditemukan bagaimana solusinya dan juga dimana saya bisa mendapat informasi dan bantuan lebih lengkap mengenai perpanjangan sim secara online ini terima kasih,Neutral,0.988883853
kalau untuk kabupaten tegal apakah sudah bisa akses perpanjangan sim lewat aplikasi ini,Neutral,0.999733984
kenapa setiap mau buat sim baru selalu dalam pengembangan terus iya semoga ke depan bisa buat sim secara online lewat aplikasi,Neutral,0.998525441
kenapa kok pembuatan sim baru masih dalam pengembangan,Negative,0.999156356
bagaimana cara log in,Neutral,0.999601424
untuk polisi resor kuningan tidak ada ya jadi pakai bandung satpas nyaapa enggak masalah,Neutral,0.714799285
sangat mempermudah sekali dalam perpanjangan sim di masa pandemi cukup di rumah saja,Positive,0.999063313
penasaran coba apliaksi ini perpanjang sim daftar tanggal 24 februari di proses tanggal 26 februari dan tanggal 27 februari sim sudah coba dikirim bravo kepolisian republik indonesia layanan yang sangat memudahkan dan membantu sekali terima kasih,Positive,0.999646544
baru mencoba dulu,Neutral,0.99881196
maaf saya kok belum dapat kode otp ya lama sekali dan akhirnya gagal,Negative,0.999730766
rekomendasi lah tinggal unduh isi data sesuai bisa dikerjakan sambil rebahan perpanjang sim bisa di rumah saja terima kasih aplikasi yang bermanfaat,Neutral,0.998508036
sudah kirim sms masuk aplikasi malah tidak bisa,Negative,0.99907732
buruk aplikasi tidak gunadiadakan online itu mempermudah ini tetap saja sulit tetap harus cek kesehatan ke dokterbayar bayar lagi kita para buruh pabrik yang kerja dari pagi sampai sore tidak ada waktu,Negative,0.999878049
sewaktu mau bayar muncul notifikasi batas waktu pembayaran anda telah berakhir bagaimana caranya supaya kembali bisa bayar tks,Neutral,0.999641061
tidak bisa dubuka apakah nya apakah masih ada perbaikan,Neutral,0.997530997
pada waktu verifikasi wajah kenapa gagal terus ya,Negative,0.989724159
dapat sms verifikasi tapi pas masuk tetap harus memasukkan nomer lagi terus verifikasi lagi mohon pencerahan,Neutral,0.999586999
mau tanya nih ini aplikasi khusus buat perpanjang sim saja iya kalau mau buat sim tidak bisa ya soal nya saya baru msu buat sim mohon penjelasan iya,Neutral,0.999690175
kok sekrg mau memasukkan data sim saya selalu gagal terus kenapa ia dan di situ tertulis harus datang satpas terdekat tolong penjelasany,Negative,0.998988688
di dalam menu pembuatan sim baru belum bisa di pakai kapan layanan sim baru di buka informasi nya min,Neutral,0.999662876
kenapa iya kok verifikasi kartu tanda penduduk gagal terus susah banget padahal mau perpanjang sim,Negative,0.999786913
untuk sim c belum bisa verfikasi,Neutral,0.999641538
awalnya ragu kenapa banyak yang memberikan bintang satu setelah unduh dan menjalankan aplikasinya baru tahu kenapa mereka pada kasih bintang satu sebenarnya bagus trobosannya saya setuju dan dukung tapi ya itu tadi masih tidak bisa melakukan verifikasi elektonik kartu tanda penduduk ngangguk sudah toleh sudah kedip sudah giliran buka mulut tidak kena2 giliran sudah kena waktu habis atau gagal padahal sudah ditempat terang handphone pixelnya sudah gede susahnya meminta ampun verifikasi,Negative,0.999862432
hampir sebagian fitur masih bel bisa digunakan dengan notifikasi layanan masih belum tersedia solusinya bagaimana ya apakah anda juga mengalami seperti saya mohon komenya dan arahanya apabila ada yang sudah bisa membuka fiturnya terlebih fitur sim baru,Neutral,0.999262512
kenapa tidak ada opsi pilihan buat sim b ya,Neutral,0.997189224
saya baru mau buat akun tapi cranya tidak jelas masukan nomor handphone udah di klik lanjutkan tapi tidak bisa pak tidak jelas,Negative,0.999707997
sudah saya installtak buka kok tidak berubah2 yang muncul dari tadi lambangnya saja,Neutral,0.958853126
baik,Positive,0.999500275
kenapa tidak bisa buat sim baru ya munculnya layanan dalam proses pengembangan mohon bantuannya,Neutral,0.997684836
masih memuter dipengembalian dana tidak bisa dilanjut,Neutral,0.997733593
buat aplikasi tidak guna handphone saya sudah mahal 6jtaan internet bagus tiap mengetik namasuruh k foto mulu verivikasi kartu tanda penduduk tidak bisa bisa padahal udah benar verivvikasi email tidak bisa mning tidak uh bkinlh,Positive,0.998185217
tidak mendapat nomor otp ketika login baru,Neutral,0.982315302
semoga tetap di jalan perbaikan bravo kepolisian republik indonesia,Neutral,0.999707997
assalamualaikum bagus,Positive,0.999728143
untuk pengiriman seluruh kecamatan karas masih not found,Neutral,0.999643564
kenapa saya tidak bisa verifikasi sim saya selalu gagal sim saya belum ada chipnya,Negative,0.91377759
pembuatan sim baru belum berfungsi baik kalau bisa segera di buat sedetail mungkin untuk biaya yang resmi karena banyak oknum bermain sim dengan keuntungan sendiri atau berkelompok mereka aparat yang sudah di gaji pemerintah namun menyusahkan rakyat dengan meminta buat sim baru coba harga 800rb 850rb khusus nya wilayah kota medan tolong di tindak lanjut kan,Negative,0.999470294
apakah aplikasi ini bisa membuat sim baru,Neutral,0.999730647
aplikasinya cukup simpletapi saya foto tidak pakai beground biru apakah nanti bisa gagaltapi sudah transfer dan sedang tahap prosesmohon dijawab,Neutral,0.999668121
tidak bisa mendeteksi sim saya,Negative,0.999628901
aplikasi lemot,Negative,0.999871612
assalamualakum bapaktolong aplikasi nya di permudah saja paksaya sudah fermuk e kartu tanda penduduk masih tetap gagal verifikasi,Negative,0.998716354
dengan adanya aplikasi ini sangat membantu,Positive,0.999652743
ribet banget mau perpanjang sim saja lebay katanya online nyatanya susah pantas di indonesia banyak calo karena mau buat apa apa dipersulit,Negative,0.999871135
saya mau memperpanjang sim b1 kok pemilihan nya cuma 2 sim a dan sim c jadi gimana ini apa apakah nya sudah di perbarui untuk memudah kan pembuatan sim atau cuma bisa memperpanjang 2 sim tersebut,Neutral,0.581122577
selamat malam kak saya kasih bintang 3 dulu ya izin bertanya kenapa aplikasi tidak bisa digunakan untuk mendaftar sim baru dan selalu muncul sistem dalam perbaikan padahal sudah saya log out terus dan dicoba lagi masih sama,Neutral,0.999280393
kok masuknya susah amat ampek pusing,Negative,0.999765456
sangat membantu,Positive,0.999589026
sangat terbantucoba daftar karena masih 90 hari ke depan masa habis nyadi ikuti alurnya dengan santai teliti kamis malam daftar dllminggu sore sudah coba sim baru nya,Positive,0.99925524
perpanjangan sim jadi lebih mudah nomor ribet nomor abal abal bravo kepolisian republik indonesia,Negative,0.99651587
sangat ditunggu pembaruan layanan buat sim baru nya,Positive,0.990522146
coba hari ini sejak 10 januari 2022 sim saya belum bisa terdeteksi di aplikasi ini saya urus di pekanbaru awalnya urus di aplikasi ini tidak bisa karena takut keburu mati maka saya urus langsung ke kantor sarpras,Neutral,0.999395967
sangat membantu,Positive,0.999589026
sangat membantumohon di tingakatkan untuk pajak dan urus sim baru,Positive,0.999464691
otp eror mulu,Negative,0.999866366
kok mau buat sih belum bisa bagaimana ya tidak sesuai info di sosial media divisi humas kepolisian republik indonesia,Negative,0.999875426
perpanjang sim 3 hari jadi,Neutral,0.999676108
kenapa saya tidak bisa masuk padahal nomer saya aktif,Neutral,0.998895526
sudah seminggu dari pembayaran status tidak segera diproses juga kalau coba batas masa berlaku sim saya habis belum proses juga bagaimana nih buat baru lagi masa berlaku tinggal 3hari lagi lo ini,Negative,0.999686003
good,Positive,0.999696255
pelayanan sangat baik dan cepat,Positive,0.999733865
proses 50 masih belum berubah coba tanggal exp sim habis sudah 13 hari sejak ulasan dibuat mohon kerjasamanga satpas surakartatx,Neutral,0.998032629
terima kasih dengan adanya sim online ini sangat membantu dan mempermudah mendapatkan sim,Positive,0.999613345
kok tidak bisa di instal aplikasi nya,Negative,0.999838352
tidak bisa di buka aplikasinya,Negative,0.998761654
sangat membantu sekali buat yang kesibukan padatterimah kasih,Positive,0.999035597
proses cepat tanpa antre,Positive,0.9781968
maaf baru mau coba karena saya belum punya sim sibuk saya mau buat sim baru apakah sudah bisa asal tegal jawa tengah nanti kalau sudah jadi bisa dikirim ke kediri simnya,Neutral,0.999471486
bagus,Positive,0.999703705
usahakan agar segera dapat di gunakan untuk membuat sim baru,Neutral,0.999715269
tidak bisa membuat sim baru,Negative,0.99972409
apa saja syaratnya untuk memperpanjang sim,Neutral,0.996257663
saya sangat kecewa dengan verifikasi foto wajahnya berulang ulang saya coba tidak bisa,Negative,0.9998734
saya ternyata bisa buat sim baru dari aplikasi ini ternyata apes tolong lah diupdate programnya,Neutral,0.999707401
aplikasinya sudah bagus hanya saja masih sulit untuk masukan nomor sim yang baru untuk itu saya mohon petunjuk lebih lanjut terimah kasuh,Negative,0.749135733
aplikasi digital korlantas tidak bisa di install di handphone dari playstore,Neutral,0.999644756
belum bisa buat sim baru,Neutral,0.99934727
saat mau melengkapi data aplikasinya secara otomatis tertutup,Neutral,0.999702275
maaf cara perpanjang online bagaimana yakog tidak bisa apa wilayah kabupaten pasuruan belum tersedia terima kasih,Neutral,0.999483466
kesulitan vermuk buat wajah tak sesuai bentuk seperti saya,Neutral,0.686637044
mau ganti nomor handphone bagaimana ya caranya soalnya nomor handphone yang lama sudah tidak aktif dan nik audah terdaftar,Neutral,0.999427974
